RedFighter,BlueFighter,AggressionScore,RedFinishingProb,BlueFinishingProb,RedStrikeGrapple,BlueStrikeGrapple,FightPace,SurvivabilityIndex,BettingEdgeIndex
Angela Hill,Ashley Yoder,0.0024726231566347743,0.24848484848484848,0.17027863777089783,0.24324324324324326,0.7058823529411765,NA,NA,0.4971715901948461
Jan Blachowicz,Israel Adesanya,0.9890130573694068,0.3464052287581699,0.48435544430538174,0.28888888888888886,0.07780979827089338,NA,NA,0.3822760750772155
Amanda Nunes,Megan Anderson,6.144174602214718e-6,0.8773584905660378,0.15441176470588236,0.37735849056603776,0.175,NA,NA,0.7083333333333334
Petr Yan,Aljamain Sterling,0.09621554171069283,0.41025641025641024,0.42857142857142855,0.14285714285714285,0.7058823529411765,NA,NA,0.05450004459905444
Islam Makhachev,Drew Dober,2.611903190957194e-4,0.42857142857142855,0.22549019607843135,0.7058823529411765,0.23809523809523808,NA,NA,0.6063748079877112
Thiago Santos,Aleksandar Rakic,0.969231140642852,0.40479192938209335,0.4083694083694084,0.14590747330960854,0.17695473251028807,NA,NA,0.2645074224021593
Dominick Cruz,Casey Kenney,0.9308615796566533,0.1575757575757576,0.3151515151515152,0.4166666666666667,0.4090909090909091,NA,NA,0.12878787878787873
Song Yadong,Kyler Phillips,0.01798620996209156,0.39999999999999997,0.23333333333333334,0.125,0.41935483870967744,NA,NA,0.33035714285714285
Joseph Benavidez,Askar Askarov,0.9370266439430035,0.30952380952380953,0.25396825396825395,0.45454545454545453,0.42857142857142855,NA,NA,0.14739229024943312
Rogerio Bontorin,Kai Kara-France,0.9268988265776218,0.3246753246753247,NA,0.5714285714285714,NA,NA,NA,0.11722957864240025
Tim Elliott,Jordan Espinosa,0.05215356307841774,0.3269230769230769,0.28903225806451616,0.8,0.4375,NA,NA,0.182311222361285
Livinha Souza,Amanda Lemos,0.9878715650157257,0.17692307692307693,0.325,0.5714285714285714,0.36363636363636365,NA,NA,0.3725490196078431
Jairzinho Rozenstruik,Ciryl Gane,0.9836975006285591,0.30512820512820515,0.5948275862068966,0.0990990990990991,0.3877551020408163,NA,NA,0.34143049932523617
Nikita Krylov,Magomed Ankalaev,0.995929862284104,0.24285714285714285,0.6111111111111112,0.6,0.1111111111111111,NA,NA,0.4642857142857143
Pedro Munhoz,Jimmie Rivera,0.9241418199787566,0.28431372549019607,0.16666666666666669,0.4,0.391304347826087,NA,NA,0.1093518060366156
Alexis Davis,Sabina Mazo,0.9807347673684083,0.13438735177865613,0.26495726495726496,0.6875,0.4074074074074074,NA,NA,0.32282745232385524
Kamaru Usman,Gilbert Burns,0.006305547287335864,0.3254901960784314,0.30814814814814817,0.14666666666666667,0.5227272727272727,NA,NA,0.43057168666924767
Maycee Barber,Alexa Grasso,0.5,0.3216374269005848,0.21025641025641026,0.3191489361702128,0.35135135135135137,NA,NA,0
Kelvin Gastelum,Ian Heinisch,0.02209632215337019,0.31052631578947365,0.20192307692307693,0.29411764705882354,0.3684210526315789,NA,NA,0.30716764389134854
Belal Muhammad,Dhiego Lima,3.818884676828639e-4,0.3356643356643357,0.18218623481781376,0.45,0.4146341463414634,NA,NA,0.5899119162373275
Alistair Overeem,Alexander Volkov,0.9651085914682631,0.29914529914529914,0.5769230769230769,0.22580645161290322,0.07692307692307693,NA,NA,0.24539007092198573
Cory Sandhagen,Frankie Edgar,9.110511944006454e-4,0.39860139860139865,0.11145510835913312,0.1836734693877551,0.5294117647058824,NA,NA,0.55
Alexandre Pantoja,Manel Kape,0.09534946489910949,0.45054945054945056,0.36651583710407243,0.7272727272727273,0.1232876712328767,NA,NA,0.05555555555555558
Diego Ferreira,Beneil Dariush,0.09112296101485616,0.3571428571428571,0.33986928104575165,0.4594594594594595,0.3181818181818182,NA,NA,0.06775067750677505
Dustin Poirier,Conor McGregor,0.9961275965593289,0.24667931688804554,0.7463235294117647,0.47368421052631576,0,NA,NA,0.46737213403880074
Dan Hooker,Michael Chandler,0.08393843189755812,0.5052631578947369,0.29569892473118276,0.15,0.425531914893617,NA,NA,0.08484469460079219
Jessica Eye,Joanne Calderwood,0.5299640517645717,0.17692307692307693,0.23376623376623376,0.42857142857142855,0.375,NA,NA,0.02697538496122287
Marina Rodriguez,Amanda Ribas,0.9971283708442995,0.14354066985645933,0.4682675814751287,0.35714285714285715,0.8583690987124464,NA,NA,0.48440065681445
Brad Tavares,Antonio Carlos Junior,0.08393843189755812,0.2205128205128205,0.37777777777777777,0.28205128205128205,0.7441860465116279,NA,NA,0.08484469460079219
Julianna Pena,Sara McMann,0.9129342275597286,0.27391304347826084,0.3014354066985646,0.6545454545454545,0.7272727272727273,NA,NA,0.07741251325556736
Amir Albazi,Zhalgas Zhumagulov,0.5299640517645717,0.30158730158730157,0.21994134897360704,0.6530612244897959,0.40298507462686567,NA,NA,0.026721296873608247
Michael Chiesa,Neil Magny,0.935836123594826,0.3857142857142857,0.2813852813852814,0.782608695652174,0.2982456140350877,NA,NA,0.1422287390029326
Roxanne Modafferi,Viviane Araujo,0.9974009322376768,0.14761904761904762,0.35526315789473684,0.6896551724137931,0.2608695652173913,NA,NA,0.4923371647509579
Matt Schnell,Tyson Nam,0.9129342275597286,0.28431372549019607,0.49206349206349204,0.6,0.058823529411764705,NA,NA,0.07741251325556736
